accountingYearMonthNumber,symbolCode,issueName,issuerServicesGroupExchangeCode,marketClassCode,currentShortPositionQuantity,previousShortPositionQuantity,stockSplitFlag,averageDailyVolumeQuantity,daysToCoverQuantity,revisionFlag,changePercent,changePreviousNumber,settlementDate,date
20200515,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,22635737,21877782,,15751424,1.44,R,3.46,757955,2020-05-15,2020-05-15
20200515,BB,BlackBerry Limited,A,NYSE,27475664,28165158,,4851030,5.66,R,-2.45,-689494,2020-05-15,2020-05-15
20200515,EXPR,"Express, Inc.",A,NYSE,13907112,13157481,,1074695,12.94,R,5.7,749631,2020-05-15,2020-05-15
20200515,GME,GameStop Corp. Class A,A,NYSE,55593021,57037573,,2511834,22.13,R,-2.53,-1444552,2020-05-15,2020-05-15
20200515,GNUS,"Genius Brands International, I",R,SC,3072064,78960,,49148778,1.0,,3790.66,2993104,2020-05-15,2020-05-15
20200515,KOSS,Koss Corporation Common Stock,R,SC,10623,5856,,18010,1.0,,81.4,4767,2020-05-15,2020-05-15
20200515,NAKD,Naked Brand Group Limited Ordi,R,SC,310830,349384,,2086796,1.0,,-11.03,-38554,2020-05-15,2020-05-15
20200515,NOK,Nokia Corporation,A,NYSE,21036111,26531806,,19221594,1.09,R,-20.71,-5495695,2020-05-15,2020-05-15
20200430,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,21877408,24185611,,10603680,2.06,,-9.54,-2308203,2020-04-30,2020-04-30
20200430,BB,BlackBerry Limited,A,NYSE,27354652,29416300,,4626106,5.91,,-7.01,-2061648,2020-04-30,2020-04-30
20200430,EXPR,"Express, Inc.",A,NYSE,13138060,13595885,,1187059,11.07,,-3.37,-457825,2020-04-30,2020-04-30
20200430,GME,GameStop Corp. Class A,A,NYSE,57024141,58844647,,3843461,14.84,,-3.09,-1820506,2020-04-30,2020-04-30
20200430,GNUS,"Genius Brands International, I",R,SC,78960,59251,,1293554,1.0,,33.26,19709,2020-04-30,2020-04-30
20200430,KOSS,Koss Corporation Common Stock,R,SC,5856,2519,,107565,1.0,,132.47,3337,2020-04-30,2020-04-30
20200430,NAKD,Naked Brand Group Limited Ordi,R,SC,349384,246711,,3386940,1.0,,41.62,102673,2020-04-30,2020-04-30
20200430,NOK,Nokia Corporation,A,NYSE,26206747,18048895,,25059267,1.05,,45.2,8157852,2020-04-30,2020-04-30
20200415,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,24185611,18985259,,9159995,2.64,,27.39,5200352,2020-04-15,2020-04-15
20200415,BB,BlackBerry Limited,A,NYSE,29416300,30139233,,6692549,4.4,,-2.4,-722933,2020-04-15,2020-04-15
20200415,EXPR,"Express, Inc.",A,NYSE,13595885,14835285,,1663534,8.17,,-8.35,-1239400,2020-04-15,2020-04-15
20200415,GME,GameStop Corp. Class A,A,NYSE,58844647,55993560,,4778578,12.31,,5.09,2851087,2020-04-15,2020-04-15
20200415,GNUS,"Genius Brands International, I",R,SC,59251,75264,,281484,1.0,,-21.28,-16013,2020-04-15,2020-04-15
20200415,KOSS,Koss Corporation Common Stock,R,SC,2519,903,,6702,1.0,,178.96,1616,2020-04-15,2020-04-15
20200415,NAKD,Naked Brand Group Limited Ordi,R,SC,246711,299058,,206459,1.19,,-17.5,-52347,2020-04-15,2020-04-15
20200415,NOK,Nokia Corporation,A,NYSE,18048895,20992924,,19155995,1.0,,-14.02,-2944029,2020-04-15,2020-04-15
20200331,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,18985259,22074612,,5901957,3.22,,-14.0,-3089353,2020-03-31,2020-03-31
20200331,BB,BlackBerry Limited,A,NYSE,30139233,39053835,,7488688,4.02,,-22.83,-8914602,2020-03-31,2020-03-31
20200331,EXPR,"Express, Inc.",A,NYSE,14835285,15041892,,1396256,10.63,,-1.37,-206607,2020-03-31,2020-03-31
20200331,GME,GameStop Corp. Class A,A,NYSE,55993560,62514110,,4819680,11.62,,-10.43,-6520550,2020-03-31,2020-03-31
20200331,GNUS,"Genius Brands International, I",R,SC,75264,53729,,869545,1.0,,40.08,21535,2020-03-31,2020-03-31
20200331,KOSS,Koss Corporation Common Stock,R,SC,903,18476,,11890,1.0,,-95.11,-17573,2020-03-31,2020-03-31
20200331,NAKD,Naked Brand Group Limited Ordi,R,SC,299058,400211,,319864,1.0,,-25.27,-101153,2020-03-31,2020-03-31
20200331,NOK,Nokia Corporation,A,NYSE,20992924,32136823,,34906800,1.0,,-34.68,-11143899,2020-03-31,2020-03-31
20200313,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,22074612,24933820,,4259437,5.18,,-11.47,-2859208,2020-03-13,2020-03-13
20200313,BB,BlackBerry Limited,A,NYSE,39053835,40168408,,8663822,4.51,,-2.77,-1114573,2020-03-13,2020-03-13
20200313,EXPR,"Express, Inc.",A,NYSE,15041892,14533467,,1915929,7.85,,3.5,508425,2020-03-13,2020-03-13
20200313,GME,GameStop Corp. Class A,A,NYSE,62514110,68131107,,3457769,18.08,,-8.24,-5616997,2020-03-13,2020-03-13
20200313,GNUS,"Genius Brands International, I",R,SC,53729,43042,,257772,1.0,,24.83,10687,2020-03-13,2020-03-13
20200313,KOSS,Koss Corporation Common Stock,R,SC,18476,4035,,11461,1.61,,357.89,14441,2020-03-13,2020-03-13
20200313,NAKD,Naked Brand Group Limited Ordi,R,SC,400211,335771,,442833,1.0,,19.19,64440,2020-03-13,2020-03-13
20200313,NOK,Nokia Corporation,A,NYSE,32136823,40910714,,37594717,1.0,,-21.45,-8773891,2020-03-13,2020-03-13
20200228,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,24933820,27749793,,4395522,5.67,,-10.15,-2815973,2020-02-28,2020-02-28
20200228,BB,BlackBerry Limited,A,NYSE,40168408,35349613,,7073081,5.68,,13.63,4818795,2020-02-28,2020-02-28
20200228,EXPR,"Express, Inc.",A,NYSE,14533467,13871773,,1192920,12.18,,4.77,661694,2020-02-28,2020-02-28
20200228,GME,GameStop Corp. Class A,A,NYSE,68131107,66318641,,3181115,21.42,,2.73,1812466,2020-02-28,2020-02-28
20200228,GNUS,"Genius Brands International, I",R,SC,43042,36542,,353645,1.0,,17.79,6500,2020-02-28,2020-02-28
20200228,KOSS,Koss Corporation Common Stock,R,SC,4035,2408,,19743,1.0,,67.57,1627,2020-02-28,2020-02-28
20200228,NAKD,Naked Brand Group Limited Ordi,R,SC,335771,402138,,233192,1.44,,-16.5,-66367,2020-02-28,2020-02-28
20200228,NOK,Nokia Corporation,A,NYSE,40910714,39585879,,42398536,1.0,,3.35,1324835,2020-02-28,2020-02-28
20200214,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,27749793,28212015,,1676612,16.55,,-1.64,-462222,2020-02-14,2020-02-14
20200214,BB,BlackBerry Limited,A,NYSE,35349613,30637711,,4329281,8.17,,15.38,4711902,2020-02-14,2020-02-14
20200214,EXPR,"Express, Inc.",A,NYSE,13871773,13106425,,1294124,10.72,,5.84,765348,2020-02-14,2020-02-14
20200214,GME,GameStop Corp. Class A,A,NYSE,66318641,63365288,,2557793,25.93,,4.66,2953353,2020-02-14,2020-02-14
20200214,GNUS,"Genius Brands International, I",R,SC,36542,167308,,263906,1.0,,-78.16,-130766,2020-02-14,2020-02-14
20200214,KOSS,Koss Corporation Common Stock,R,SC,2408,6151,,4285,1.0,,-60.85,-3743,2020-02-14,2020-02-14
20200214,NAKD,Naked Brand Group Limited Ordi,R,SC,402138,408447,,513685,1.0,,-1.54,-6309,2020-02-14,2020-02-14
20200214,NOK,Nokia Corporation,A,NYSE,39585879,35308828,,49306616,1.0,,12.11,4277051,2020-02-14,2020-02-14
20200131,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,28212015,29054647,,2051380,13.75,,-2.9,-842632,2020-01-31,2020-01-31
20200131,BB,BlackBerry Limited,A,NYSE,30637711,29877377,,3252447,9.42,R,2.54,760334,2020-01-31,2020-01-31
20200131,EXPR,"Express, Inc.",A,NYSE,13106425,13104208,,2207849,5.94,,0.02,2217,2020-01-31,2020-01-31
20200131,GME,GameStop Corp. Class A,A,NYSE,63365288,65163827,,2667014,23.76,,-2.76,-1798539,2020-01-31,2020-01-31
20200131,GNUS,"Genius Brands International, I",R,SC,167308,271594,,1075404,1.0,,-38.4,-104286,2020-01-31,2020-01-31
20200131,KOSS,Koss Corporation Common Stock,R,SC,6151,9054,,4268,1.44,,-32.06,-2903,2020-01-31,2020-01-31
20200131,NAKD,Naked Brand Group Limited Ordi,R,SC,408447,375352,,456818,1.0,,8.82,33095,2020-01-31,2020-01-31
20200131,NOK,Nokia Corporation,A,NYSE,35308828,29323522,,23851906,1.48,,20.41,5985306,2020-01-31,2020-01-31
20200115,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,29054647,29555936,,3701087,7.85,,-1.7,-501289,2020-01-15,2020-01-15
20200115,BB,BlackBerry Limited,A,NYSE,25323122,24113399,,4177700,6.06,,5.02,1209723,2020-01-15,2020-01-15
20200115,EXPR,"Express, Inc.",A,NYSE,13104208,12218665,,1490316,8.79,,7.25,885543,2020-01-15,2020-01-15
20200115,GME,GameStop Corp. Class A,A,NYSE,65163827,62679757,,4386250,14.86,,3.96,2484070,2020-01-15,2020-01-15
20200115,GNUS,"Genius Brands International, I",R,SC,271594,252034,,923879,1.0,,7.76,19560,2020-01-15,2020-01-15
20200115,KOSS,Koss Corporation Common Stock,R,SC,9054,24769,,15948,1.0,,-63.45,-15715,2020-01-15,2020-01-15
20200115,NAKD,Naked Brand Group Limited Ordi,R,SC,375352,205736,,1158778,1.0,,82.44,169616,2020-01-15,2020-01-15
20200115,NOK,Nokia Corporation,A,NYSE,29323522,26245230,,28660571,1.02,,11.73,3078292,2020-01-15,2020-01-15
20191231,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,29555936,28596263,,3932394,7.52,,3.36,959673,2019-12-31,2019-12-31
20191231,BB,BlackBerry Limited,A,NYSE,24113399,25110671,,7093786,3.4,,-3.97,-997272,2019-12-31,2019-12-31
20191231,EXPR,"Express, Inc.",A,NYSE,12218665,11420220,,1469121,8.32,,6.99,798445,2019-12-31,2019-12-31
20191231,GME,GameStop Corp. Class A,A,NYSE,62679757,68951766,,4838178,12.96,,-9.1,-6272009,2019-12-31,2019-12-31
20191231,GNUS,"Genius Brands International, I",R,SC,252034,700318,,642748,1.0,,-64.01,-448284,2019-12-31,2019-12-31
20191231,KOSS,Koss Corporation Common Stock,R,SC,24769,17897,,14625,1.69,,38.4,6872,2019-12-31,2019-12-31
20191231,NAKD,Naked Brand Group Limited Ordi,R,SC,205736,5903741,S,1096954,1.0,R,-96.52,-5698005,2019-12-31,2019-12-31
20191231,NOK,Nokia Corporation,A,NYSE,26245230,33468481,,13974393,1.88,,-21.58,-7223251,2019-12-31,2019-12-31
20191213,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,28596263,28577618,,2493198,11.47,,0.07,18645,2019-12-13,2019-12-13
20191213,BB,BlackBerry Limited,A,NYSE,25110671,27092178,,3335666,7.53,,-7.31,-1981507,2019-12-13,2019-12-13
20191213,EXPR,"Express, Inc.",A,NYSE,11420220,12302018,,2823934,4.04,,-7.17,-881798,2019-12-13,2019-12-13
20191213,GME,GameStop Corp. Class A,A,NYSE,68951766,67243112,,5828480,11.83,,2.54,1708654,2019-12-13,2019-12-13
20191213,GNUS,"Genius Brands International, I",R,SC,700318,396714,,251240,2.79,,76.53,303604,2019-12-13,2019-12-13
20191213,KOSS,Koss Corporation Common Stock,R,SC,17897,21797,,23319,1.0,,-17.89,-3900,2019-12-13,2019-12-13
20191213,NAKD,Naked Brand Group Limited Ordi,R,SC,5903741,398230,,34724738,1.0,,1382.5,5505511,2019-12-13,2019-12-13
20191213,NOK,Nokia Corporation,A,NYSE,33468481,42758951,,18334248,1.83,,-21.73,-9290470,2019-12-13,2019-12-13
20191129,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,28577618,23914104,,4909128,5.82,,19.5,4663514,2019-11-29,2019-11-29
20191129,BB,BlackBerry Limited,A,NYSE,27092178,29100210,,4387102,6.18,,-6.9,-2008032,2019-11-29,2019-11-29
20191129,EXPR,"Express, Inc.",A,NYSE,12302018,11611281,,1529899,8.04,,5.95,690737,2019-11-29,2019-11-29
20191129,GME,GameStop Corp. Class A,A,NYSE,67243112,67269826,,2788547,24.11,,-0.04,-26714,2019-11-29,2019-11-29
20191129,GNUS,"Genius Brands International, I",R,SC,396714,95850,,751651,1.0,,313.89,300864,2019-11-29,2019-11-29
20191129,KOSS,Koss Corporation Common Stock,R,SC,21797,17272,,10810,2.02,,26.2,4525,2019-11-29,2019-11-29
20191129,NAKD,Naked Brand Group Limited Ordi,R,SC,398230,2269215,,10916376,1.0,,-82.45,-1870985,2019-11-29,2019-11-29
20191129,NOK,Nokia Corporation,A,NYSE,42758951,42272162,,19923003,2.15,,1.15,486789,2019-11-29,2019-11-29
20191115,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,23914104,21029583,,3056041,7.83,,13.72,2884521,2019-11-15,2019-11-15
20191115,BB,BlackBerry Limited,A,NYSE,29100210,29220080,,3776877,7.7,,-0.41,-119870,2019-11-15,2019-11-15
20191115,EXPR,"Express, Inc.",A,NYSE,11611281,12551338,,1532825,7.58,,-7.49,-940057,2019-11-15,2019-11-15
20191115,GME,GameStop Corp. Class A,A,NYSE,67269826,64955956,,2893952,23.24,,3.56,2313870,2019-11-15,2019-11-15
20191115,GNUS,"Genius Brands International, I",R,SC,95850,147599,,233975,1.0,,-35.06,-51749,2019-11-15,2019-11-15
20191115,KOSS,Koss Corporation Common Stock,R,SC,17272,932,,8963,1.93,,1753.22,16340,2019-11-15,2019-11-15
20191115,NAKD,Naked Brand Group Limited Ordi,R,SC,2269215,903423,,12012483,1.0,,151.18,1365792,2019-11-15,2019-11-15
20191115,NOK,Nokia Corporation,A,NYSE,42272162,50158904,,30530540,1.38,,-15.72,-7886742,2019-11-15,2019-11-15
20191031,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,21029583,19147776,,1990462,10.57,,9.83,1881807,2019-10-31,2019-10-31
20191031,BB,BlackBerry Limited,A,NYSE,29220080,28169708,,3770672,7.75,,3.73,1050372,2019-10-31,2019-10-31
20191031,EXPR,"Express, Inc.",A,NYSE,12551338,12740779,,1287810,9.75,,-1.49,-189441,2019-10-31,2019-10-31
20191031,GME,GameStop Corp. Class A,A,NYSE,64955956,64833717,,3698276,17.56,,0.19,122239,2019-10-31,2019-10-31
20191031,GNUS,"Genius Brands International, I",R,SC,147599,102850,,102266,1.44,,43.51,44749,2019-10-31,2019-10-31
20191031,KOSS,Koss Corporation Common Stock,R,SC,932,10149,,4999,1.0,,-90.82,-9217,2019-10-31,2019-10-31
20191031,NAKD,Naked Brand Group Limited Ordi,R,SC,903423,114073,,9522851,1.0,,691.97,789350,2019-10-31,2019-10-31
20191031,NOK,Nokia Corporation,A,NYSE,50158904,40357588,,60470033,1.0,,24.29,9801316,2019-10-31,2019-10-31
20191015,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,19147776,17140758,,2578771,7.43,,11.71,2007018,2019-10-15,2019-10-15
20191015,BB,BlackBerry Limited,A,NYSE,28169708,26620896,,6558948,4.29,,5.82,1548812,2019-10-15,2019-10-15
20191015,EXPR,"Express, Inc.",A,NYSE,12740779,12507411,,1326227,9.61,,1.87,233368,2019-10-15,2019-10-15
20191015,GME,GameStop Corp. Class A,A,NYSE,64833717,62209621,,5616880,11.54,,4.22,2624096,2019-10-15,2019-10-15
20191015,GNUS,"Genius Brands International, I",R,SC,102850,224515,,332894,1.0,,-54.19,-121665,2019-10-15,2019-10-15
20191015,KOSS,Koss Corporation Common Stock,R,SC,10149,9170,,3920,2.59,,10.68,979,2019-10-15,2019-10-15
20191015,NAKD,Naked Brand Group Limited Ordi,R,SC,114073,669856,,49682121,1.0,,-82.97,-555783,2019-10-15,2019-10-15
20191015,NOK,Nokia Corporation,A,NYSE,40357588,43000014,,24637962,1.64,,-6.15,-2642426,2019-10-15,2019-10-15
20190930,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,17140758,16224896,,1872560,9.15,,5.64,915862,2019-09-30,2019-09-30
20190930,BB,BlackBerry Limited,A,NYSE,26620896,19752705,,11148810,2.39,,34.77,6868191,2019-09-30,2019-09-30
20190930,EXPR,"Express, Inc.",A,NYSE,12507411,12393651,,2006864,6.23,,0.92,113760,2019-09-30,2019-09-30
20190930,GME,GameStop Corp. Class A,A,NYSE,62209621,60733786,,9211770,6.75,,2.43,1475835,2019-09-30,2019-09-30
20190930,GNUS,"Genius Brands International, I",R,SC,224515,345984,,57684,3.89,,-35.11,-121469,2019-09-30,2019-09-30
20190930,KOSS,Koss Corporation Common Stock,R,SC,9170,17126,,7400,1.24,,-46.46,-7956,2019-09-30,2019-09-30
20190930,NAKD,Naked Brand Group Limited Ordi,R,SC,669856,613544,,11265807,1.0,,9.18,56312,2019-09-30,2019-09-30
20190930,NOK,Nokia Corporation,A,NYSE,43000014,36397586,,17515025,2.46,,18.14,6602428,2019-09-30,2019-09-30
20190913,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,16224896,15531089,,1907850,8.5,,4.47,693807,2019-09-13,2019-09-13
20190913,BB,BlackBerry Limited,A,NYSE,19752705,21107524,,4071097,4.85,,-6.42,-1354819,2019-09-13,2019-09-13
20190913,EXPR,"Express, Inc.",A,NYSE,12393651,12680011,,1658954,7.47,,-2.26,-286360,2019-09-13,2019-09-13
20190913,GME,GameStop Corp. Class A,A,NYSE,60733786,60383797,,12075919,5.03,,0.58,349989,2019-09-13,2019-09-13
20190913,GNUS,"Genius Brands International, I",R,SC,345984,531589,,69320,4.99,,-34.92,-185605,2019-09-13,2019-09-13
20190913,KOSS,Koss Corporation Common Stock,R,SC,17126,60513,,23359,1.0,,-71.7,-43387,2019-09-13,2019-09-13
20190913,NAKD,Naked Brand Group Limited Ordi,R,SC,613544,3512596,,15094129,1.0,,-82.53,-2899052,2019-09-13,2019-09-13
20190913,NOK,Nokia Corporation,A,NYSE,36397586,36079678,,14422483,2.52,,0.88,317908,2019-09-13,2019-09-13
20190830,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,15531089,14627540,,1859401,8.35,,6.18,903549,2019-08-30,2019-08-30
20190830,BB,BlackBerry Limited,A,NYSE,21107524,21144083,,2836977,7.44,,-0.17,-36559,2019-08-30,2019-08-30
20190830,EXPR,"Express, Inc.",A,NYSE,12680011,12416703,,1553175,8.16,,2.12,263308,2019-08-30,2019-08-30
20190830,GME,GameStop Corp. Class A,A,NYSE,60383797,58090529,,9148701,6.6,,3.95,2293268,2019-08-30,2019-08-30
20190830,GNUS,"Genius Brands International, I",R,SC,531589,501168,,142785,3.72,,6.07,30421,2019-08-30,2019-08-30
20190830,KOSS,Koss Corporation Common Stock,R,SC,60513,13645,,154499,1.0,,343.48,46868,2019-08-30,2019-08-30
20190830,NAKD,Naked Brand Group Limited Ordi,R,SC,3512596,71859,,27502670,1.0,,4788.18,3440737,2019-08-30,2019-08-30
20190830,NOK,Nokia Corporation,A,NYSE,36079678,38813798,,14337421,2.52,,-7.04,-2734120,2019-08-30,2019-08-30
20190815,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,14627540,14910612,,3522240,4.15,,-1.9,-283072,2019-08-15,2019-08-15
20190815,BB,BlackBerry Limited,A,NYSE,21144083,22231191,,3147081,6.72,,-4.89,-1087108,2019-08-15,2019-08-15
20190815,EXPR,"Express, Inc.",A,NYSE,12416703,13185314,,1113485,11.15,,-5.83,-768611,2019-08-15,2019-08-15
20190815,GME,GameStop Corp. Class A,A,NYSE,58090529,57226706,,4581776,12.68,,1.51,863823,2019-08-15,2019-08-15
20190815,GNUS,"Genius Brands International, I",R,SC,501168,448378,,216454,2.32,,11.77,52790,2019-08-15,2019-08-15
20190815,KOSS,Koss Corporation Common Stock,R,SC,13645,14875,,4543,3.0,,-8.27,-1230,2019-08-15,2019-08-15
20190815,NAKD,Naked Brand Group Limited Ordi,R,SC,71859,62101,,31087243,1.0,,15.71,9758,2019-08-15,2019-08-15
20190815,NOK,Nokia Corporation,A,NYSE,38813798,39542290,,19863906,1.95,,-1.84,-728492,2019-08-15,2019-08-15
20190731,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,14910612,13381021,,3426297,4.35,,11.43,1529591,2019-07-31,2019-07-31
20190731,BB,BlackBerry Limited,A,NYSE,22231191,25221282,,3674470,6.05,,-11.86,-2990091,2019-07-31,2019-07-31
20190731,EXPR,"Express, Inc.",A,NYSE,13185314,13684498,,1280689,10.3,,-3.65,-499184,2019-07-31,2019-07-31
20190731,GME,GameStop Corp. Class A,A,NYSE,57226706,66891494,,6348362,9.01,,-14.45,-9664788,2019-07-31,2019-07-31
20190731,GNUS,"Genius Brands International, I",R,SC,448378,192116,,134566,3.33,,133.39,256262,2019-07-31,2019-07-31
20190731,KOSS,Koss Corporation Common Stock,R,SC,14875,14730,,3292,4.52,,0.98,145,2019-07-31,2019-07-31
20190731,NAKD,Naked Brand Group Limited Ordi,R,SC,62101,899541,,14286156,1.0,,-93.1,-837440,2019-07-31,2019-07-31
20190731,NOK,Nokia Corporation,A,NYSE,39542290,49523531,,32077586,1.23,,-20.15,-9981241,2019-07-31,2019-07-31
20190715,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,13381021,11819595,,2690808,4.97,,13.21,1561426,2019-07-15,2019-07-15
20190715,BB,BlackBerry Limited,A,NYSE,25221282,22772832,,5070546,4.97,,10.75,2448450,2019-07-15,2019-07-15
20190715,EXPR,"Express, Inc.",A,NYSE,13684498,12742492,,1646868,8.31,,7.39,942006,2019-07-15,2019-07-15
20190715,GME,GameStop Corp. Class A,A,NYSE,66891494,47834755,,7883287,8.49,,39.84,19056739,2019-07-15,2019-07-15
20190715,GNUS,"Genius Brands International, I",R,SC,192116,205332,,54887,3.5,,-6.44,-13216,2019-07-15,2019-07-15
20190715,KOSS,Koss Corporation Common Stock,R,SC,14730,16245,,1319,11.17,,-9.33,-1515,2019-07-15,2019-07-15
20190715,NAKD,Naked Brand Group Limited Ordi,R,SC,899541,954279,,11239693,1.0,,-5.74,-54738,2019-07-15,2019-07-15
20190715,NOK,Nokia Corporation,A,NYSE,49523531,51783706,,14291237,3.47,,-4.36,-2260175,2019-07-15,2019-07-15
20190628,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,11819595,11949987,,2447821,4.83,,-1.09,-130392,2019-06-28,2019-06-28
20190628,BB,BlackBerry Limited,A,NYSE,22772832,20907095,,7652370,2.98,,8.92,1865737,2019-06-28,2019-06-28
20190628,EXPR,"Express, Inc.",A,NYSE,12742492,15781146,,2309293,5.52,,-19.25,-3038654,2019-06-28,2019-06-28
20190628,GME,GameStop Corp. Class A,A,NYSE,47834755,46908850,,4273128,11.19,,1.97,925905,2019-06-28,2019-06-28
20190628,GNUS,"Genius Brands International, I",R,SC,205332,180584,,34405,5.97,,13.7,24748,2019-06-28,2019-06-28
20190628,KOSS,Koss Corporation Common Stock,R,SC,16245,19254,,5227,3.11,,-15.63,-3009,2019-06-28,2019-06-28
20190628,NAKD,Naked Brand Group Limited Ordi,R,SC,954279,760497,,1342391,1.0,,25.48,193782,2019-06-28,2019-06-28
20190628,NOK,Nokia Corporation,A,NYSE,51783706,57860135,,17369821,2.98,,-10.5,-6076429,2019-06-28,2019-06-28
20190614,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,11949987,11150211,,2370145,5.04,R,7.17,799776,2019-06-14,2019-06-14
20190614,BB,BlackBerry Limited,A,NYSE,20907095,21071545,,6343595,3.3,R,-0.78,-164450,2019-06-14,2019-06-14
20190614,EXPR,"Express, Inc.",A,NYSE,15781146,16274954,,2316725,6.81,,-3.03,-493808,2019-06-14,2019-06-14
20190614,GME,GameStop Corp. Class A,A,NYSE,46908850,41916196,,12757290,3.68,,11.91,4992654,2019-06-14,2019-06-14
20190614,GNUS,"Genius Brands International, I",R,SC,180584,183284,,26253,6.88,,-1.47,-2700,2019-06-14,2019-06-14
20190614,KOSS,Koss Corporation Common Stock,R,SC,19254,3000,,12070,1.6,,541.8,16254,2019-06-14,2019-06-14
20190614,NAKD,Naked Brand Group Limited Ordi,R,SC,760497,747052,,1655878,1.0,,1.8,13445,2019-06-14,2019-06-14
20190614,NOK,Nokia Corporation,A,NYSE,57860135,55577469,,19212953,3.01,,4.11,2282666,2019-06-14,2019-06-14
20190531,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,11150210,11936861,,1648191,6.77,,-6.59,-786651,2019-05-31,2019-05-31
20190531,BB,BlackBerry Limited,A,NYSE,20595745,19778006,,2574320,8.0,,4.13,817739,2019-05-31,2019-05-31
20190531,EXPR,"Express, Inc.",A,NYSE,16274954,14991356,,2738897,5.94,,8.56,1283598,2019-05-31,2019-05-31
20190531,GME,GameStop Corp. Class A,A,NYSE,41916196,39837855,,3543259,11.83,,5.22,2078341,2019-05-31,2019-05-31
20190531,GNUS,"Genius Brands International, I",R,SC,183284,141226,,77495,2.37,,29.78,42058,2019-05-31,2019-05-31
20190531,KOSS,Koss Corporation Common Stock,R,SC,3000,2289,,4827,1.0,,31.06,711,2019-05-31,2019-05-31
20190531,NAKD,Naked Brand Group Limited Ordi,R,SC,747052,675174,,242894,3.08,,10.65,71878,2019-05-31,2019-05-31
20190531,NOK,Nokia Corporation,A,NYSE,55577469,48430811,,29302678,1.9,,14.76,7146658,2019-05-31,2019-05-31
20190515,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,11936861,9759225,,2112363,5.65,,22.31,2177636,2019-05-15,2019-05-15
20190515,BB,BlackBerry Limited,A,NYSE,19778006,19713762,,3105821,6.37,,0.33,64244,2019-05-15,2019-05-15
20190515,EXPR,"Express, Inc.",A,NYSE,14991356,15214871,,1385743,10.82,,-1.47,-223515,2019-05-15,2019-05-15
20190515,GME,GameStop Corp. Class A,A,NYSE,39837855,39295659,,2586065,15.4,,1.38,542196,2019-05-15,2019-05-15
20190515,GNUS,"Genius Brands International, I",R,SC,141226,171101,,107328,1.32,,-17.46,-29875,2019-05-15,2019-05-15
20190515,KOSS,Koss Corporation Common Stock,R,SC,2289,1148,,43674,1.0,,99.39,1141,2019-05-15,2019-05-15
20190515,NAKD,Naked Brand Group Limited Ordi,R,SC,675174,704600,,151888,4.45,,-4.18,-29426,2019-05-15,2019-05-15
20190515,NOK,Nokia Corporation,A,NYSE,48430811,56180465,,27600610,1.75,,-13.79,-7749654,2019-05-15,2019-05-15
20190430,AMC,"AMC ENTERTAINMENT HOLDINGS, IN",A,NYSE,9759225,8802857,,1705860,5.72,,10.86,956368,2019-04-30,2019-04-30
20190430,BB,BlackBerry Limited,A,NYSE,19713762,19439090,,3432376,5.74,,1.41,274672,2019-04-30,2019-04-30
20190430,EXPR,"Express, Inc.",A,NYSE,15214871,14500117,,1752529,8.68,,4.93,714754,2019-04-30,2019-04-30
20190430,GME,GameStop Corp. Class A,A,NYSE,39295659,41267606,,3798211,10.35,,-4.78,-1971947,2019-04-30,2019-04-30
20190430,GNUS,"Genius Brands International, I",R,SC,171101,168531,,31094,5.5,,1.52,2570,2019-04-30,2019-04-30
20190430,KOSS,Koss Corporation Common Stock,R,SC,1148,1450,,3258,1.0,,-20.83,-302,2019-04-30,2019-04-30
20190430,NAKD,Naked Brand Group Limited Ordi,R,SC,704600,712226,,244770,2.88,,-1.07,-7626,2019-04-30,2019-04-30
